TF,RegulatedGene,Source,Info,CombinedName,Mode of Regulation,References (PMID),TF_entrezID,regulatedGene_entrezID
SNAI2,CDH1,Trrust2,TRRUST2 (Regulation: Repression),SNAI2 || CDH1,Repression,15311212;20053763;22899291,6591,999
SNAI2,CDH1,Trrust2,TRRUST2 (Regulation: Unknown),SNAI2 || CDH1,Unknown,21081648;21796367,6591,999
SNAI2,CDH2,Trrust2,TRRUST2 (Regulation: Unknown),SNAI2 || CDH2,Unknown,21796367,6591,1000
SNAI2,CXADR,Trrust2,TRRUST2 (Regulation: Repression),SNAI2 || CXADR,Repression,10487759,6591,1525
SNAI2,CXCL12,Trrust2,TRRUST2 (Regulation: Activation),SNAI2 || CXCL12,Activation,22074556,6591,6387
SNAI2,CXCR4,Trrust2,TRRUST2 (Regulation: Activation),SNAI2 || CXCR4,Activation,22074556,6591,7852
SNAI2,HPGD,Trrust2,TRRUST2 (Regulation: Repression),SNAI2 || HPGD,Repression,17575121,6591,3248
SNAI2,JAG1,Trrust2,TRRUST2 (Regulation: Activation),SNAI2 || JAG1,Activation,20509143,6591,182
SNAI2,LPAR2,Trrust2,TRRUST2 (Regulation: Repression),SNAI2 || LPAR2,Repression,17671192,6591,9170
SNAI2,MMP17,Trrust2,TRRUST2 (Regulation: Unknown),SNAI2 || MMP17,Unknown,20019845,6591,4326
SNAI2,MMP9,Trrust2,TRRUST2 (Regulation: Activation),SNAI2 || MMP9,Activation,22074556,6591,4318
SNAI2,POU5F1,Trrust2,TRRUST2 (Regulation: Activation),SNAI2 || POU5F1,Activation,21567100,6591,5460
SNAI2,UBE2D3,Trrust2,TRRUST2 (Regulation: Repression),SNAI2 || UBE2D3,Repression,21044962,6591,7323
SNAI2,VDR,Trrust2,TRRUST2 (Regulation: Repression),SNAI2 || VDR,Repression,18485278;20138990,6591,7421
SND1,AGTR1,Trrust2,TRRUST2 (Regulation: Activation),SND1 || AGTR1,Activation,18603592,27044,185
SNIP1,CCND1,Trrust2,TRRUST2 (Regulation: Unknown),SNIP1 || CCND1,Unknown,17260016,79753,595
SNIP1,MYC,Trrust2,TRRUST2 (Regulation: Unknown),SNIP1 || MYC,Unknown,17157259,79753,4609
SNW1,HES1,Trrust2,TRRUST2 (Regulation: Unknown),SNW1 || HES1,Unknown,15546612,22938,3280
SNW1,RARB,Trrust2,TRRUST2 (Regulation: Unknown),SNW1 || RARB,Unknown,19934264,22938,5915
SNW1,VDR,Trrust2,TRRUST2 (Regulation: Unknown),SNW1 || VDR,Unknown,15225769,22938,7421
SOX10,COL11A2,Trrust2,TRRUST2 (Regulation: Activation),SOX10 || COL11A2,Activation,12783851,6663,1302
SOX10,EDNRB,Trrust2,TRRUST2 (Regulation: Unknown),SOX10 || EDNRB,Unknown,16623715,6663,1910
SOX10,GJB1,Trrust2,TRRUST2 (Regulation: Activation),SOX10 || GJB1,Activation,15470753,6663,2705
SOX10,GJB1,Trrust2,TRRUST2 (Regulation: Repression),SOX10 || GJB1,Repression,16494873;21918739,6663,2705
SOX10,GJB1,Trrust2,TRRUST2 (Regulation: Unknown),SOX10 || GJB1,Unknown,11734543,6663,2705
SOX10,GJC2,Trrust2,TRRUST2 (Regulation: Unknown),SOX10 || GJC2,Unknown,20695017,6663,57165
SOX10,MBP,Trrust2,TRRUST2 (Regulation: Unknown),SOX10 || MBP,Unknown,11734543,6663,4155
SOX10,MIA,Trrust2,TRRUST2 (Regulation: Activation),SOX10 || MIA,Activation,12783851;24608986,6663,8190
SOX10,MITF,Trrust2,TRRUST2 (Regulation: Activation),SOX10 || MITF,Activation,16921166,6663,4286
SOX10,MITF,Trrust2,TRRUST2 (Regulation: Repression),SOX10 || MITF,Repression,16494873,6663,4286
SOX10,MITF,Trrust2,TRRUST2 (Regulation: Unknown),SOX10 || MITF,Unknown,10938265;19026785,6663,4286
SOX10,MPZ,Trrust2,TRRUST2 (Regulation: Unknown),SOX10 || MPZ,Unknown,21179557,6663,4359
SOX10,NES,Trrust2,TRRUST2 (Regulation: Unknown),SOX10 || NES,Unknown,19845757,6663,10763
SOX10,PMP22,Trrust2,TRRUST2 (Regulation: Unknown),SOX10 || PMP22,Unknown,11734543,6663,5376
SOX10,RET,Trrust2,TRRUST2 (Regulation: Activation),SOX10 || RET,Activation,20977903,6663,5979
SOX10,RET,Trrust2,TRRUST2 (Regulation: Unknown),SOX10 || RET,Unknown,14523991,6663,5979
SOX11,SPAST,Trrust2,TRRUST2 (Regulation: Activation),SOX11 || SPAST,Activation,22574173,6664,6683
SOX11,TUBB3,Trrust2,TRRUST2 (Regulation: Unknown),SOX11 || TUBB3,Unknown,21124928,6664,10381
SOX17,CSNK1A1,Trrust2,TRRUST2 (Regulation: Repression),SOX17 || CSNK1A1,Repression,24407731,64321,1452
SOX17,FN1,Trrust2,TRRUST2 (Regulation: Repression),SOX17 || FN1,Repression,24407731,64321,2335
SOX17,HNF4A,Trrust2,TRRUST2 (Regulation: Activation),SOX17 || HNF4A,Activation,22068426,64321,3172
SOX17,MACC1,Trrust2,TRRUST2 (Regulation: Repression),SOX17 || MACC1,Repression,24407731,64321,346389
SOX17,NFAT5,Trrust2,TRRUST2 (Regulation: Repression),SOX17 || NFAT5,Repression,24407731,64321,10725
SOX17,SERBP1,Trrust2,TRRUST2 (Regulation: Repression),SOX17 || SERBP1,Repression,24407731,64321,26135
SOX2,ABCC3,Trrust2,TRRUST2 (Regulation: Activation),SOX2 || ABCC3,Activation,21531766,6657,8714
SOX2,ABCC6,Trrust2,TRRUST2 (Regulation: Activation),SOX2 || ABCC6,Activation,21531766,6657,368
SOX2,ASXL1,Trrust2,TRRUST2 (Regulation: Activation),SOX2 || ASXL1,Activation,22542624,6657,171023
SOX2,BMP4,Trrust2,TRRUST2 (Regulation: Repression),SOX2 || BMP4,Repression,24477565,6657,652
SOX2,CCND1,Trrust2,TRRUST2 (Regulation: Unknown),SOX2 || CCND1,Unknown,18456656,6657,595
SOX2,DKK1,Trrust2,TRRUST2 (Regulation: Activation),SOX2 || DKK1,Activation,22015605,6657,22943
SOX2,FGF4,Trrust2,TRRUST2 (Regulation: Activation),SOX2 || FGF4,Activation,10801796,6657,2249
SOX2,ISL1,Trrust2,TRRUST2 (Regulation: Repression),SOX2 || ISL1,Repression,20739473,6657,3670
SOX2,ITGA6,Trrust2,TRRUST2 (Regulation: Activation),SOX2 || ITGA6,Activation,22311737,6657,3655
SOX2,L1TD1,Trrust2,TRRUST2 (Regulation: Unknown),SOX2 || L1TD1,Unknown,22162396,6657,54596
SOX2,LHX3,Trrust2,TRRUST2 (Regulation: Activation),SOX2 || LHX3,Activation,18407919,6657,8022
SOX2,MKI67,Trrust2,TRRUST2 (Regulation: Repression),SOX2 || MKI67,Repression,20739473,6657,4288
SOX2,MMP3,Trrust2,TRRUST2 (Regulation: Activation),SOX2 || MMP3,Activation,22184093,6657,4314
SOX2,NTRK3,Trrust2,TRRUST2 (Regulation: Activation),SOX2 || NTRK3,Activation,22265740,6657,4916
SOX2,PAX6,Trrust2,TRRUST2 (Regulation: Activation),SOX2 || PAX6,Activation,20739473,6657,5080
SOX2,PAX6,Trrust2,TRRUST2 (Regulation: Repression),SOX2 || PAX6,Repression,20739473,6657,5080
SOX2,PGA5,Trrust2,TRRUST2 (Regulation: Activation),SOX2 || PGA5,Activation,17136346,6657,5222
SOX2,PLAC1,Trrust2,TRRUST2 (Regulation: Repression),SOX2 || PLAC1,Repression,21304604,6657,10761
SOX2,POU4F2,Trrust2,TRRUST2 (Regulation: Repression),SOX2 || POU4F2,Repression,20739473,6657,5458
SOX2,RHO,Trrust2,TRRUST2 (Regulation: Repression),SOX2 || RHO,Repression,20739473,6657,6010
SOX2,SEMA6A,Trrust2,TRRUST2 (Regulation: Unknown),SOX2 || SEMA6A,Unknown,17671748,6657,57556
SOX2,TUBB3,Trrust2,TRRUST2 (Regulation: Repression),SOX2 || TUBB3,Repression,20739473,6657,10381
SOX2,VIM,Trrust2,TRRUST2 (Regulation: Activation),SOX2 || VIM,Activation,20739473,6657,7431
SOX4,AGO1,Trrust2,TRRUST2 (Regulation: Unknown),SOX4 || AGO1,Unknown,19147588,6659,26523
SOX4,AXIN2,Trrust2,TRRUST2 (Regulation: Unknown),SOX4 || AXIN2,Unknown,22098624,6659,8313
SOX4,DHX9,Trrust2,TRRUST2 (Regulation: Unknown),SOX4 || DHX9,Unknown,19147588;22098624,6659,1660
SOX4,DICER1,Trrust2,TRRUST2 (Regulation: Unknown),SOX4 || DICER1,Unknown,22098624,6659,23405
SOX4,HDAC8,Trrust2,TRRUST2 (Regulation: Activation),SOX4 || HDAC8,Activation,23482931,6659,55869
SOX4,KMT2A,Trrust2,TRRUST2 (Regulation: Unknown),SOX4 || KMT2A,Unknown,20019190,6659,4297
SOX4,NCAM1,Trrust2,TRRUST2 (Regulation: Activation),SOX4 || NCAM1,Activation,20049565,6659,4684
SOX4,NKX3-1,Trrust2,TRRUST2 (Regulation: Unknown),SOX4 || NKX3-1,Unknown,20019190,6659,4824
SOX5,SPAG6,Trrust2,TRRUST2 (Regulation: Unknown),SOX5 || SPAG6,Unknown,20668334,6660,9576
SOX6,CCNA2,Trrust2,TRRUST2 (Regulation: Repression),SOX6 || CCNA2,Repression,21084391,55553,890
SOX6,CCND1,Trrust2,TRRUST2 (Regulation: Repression),SOX6 || CCND1,Repression,21084391,55553,595
SOX6,CDK4,Trrust2,TRRUST2 (Regulation: Repression),SOX6 || CDK4,Repression,21084391,55553,1019
SOX6,CDKN1A,Trrust2,TRRUST2 (Regulation: Activation),SOX6 || CDKN1A,Activation,21084391,55553,1026
SOX6,CTNNB1,Trrust2,TRRUST2 (Regulation: Repression),SOX6 || CTNNB1,Repression,21084391,55553,1499
SOX6,TP53,Trrust2,TRRUST2 (Regulation: Activation),SOX6 || TP53,Activation,21084391,55553,7157
SOX9,AMH,Trrust2,TRRUST2 (Regulation: Activation),SOX9 || AMH,Activation,11097782,6662,268
SOX9,AMH,Trrust2,TRRUST2 (Regulation: Unknown),SOX9 || AMH,Unknown,9774680,6662,268
SOX9,AR,Trrust2,TRRUST2 (Regulation: Activation),SOX9 || AR,Activation,17234760,6662,367
SOX9,BEST1,Trrust2,TRRUST2 (Regulation: Activation),SOX9 || BEST1,Activation,20530484,6662,7439
SOX9,CDK4,Trrust2,TRRUST2 (Regulation: Activation),SOX9 || CDK4,Activation,20651055,6662,1019
SOX9,CDK4,Trrust2,TRRUST2 (Regulation: Repression),SOX9 || CDK4,Repression,20651055,6662,1019
SOX9,CDKN1A,Trrust2,TRRUST2 (Regulation: Activation),SOX9 || CDKN1A,Activation,19273910;20651055,6662,1026
SOX9,CDKN1A,Trrust2,TRRUST2 (Regulation: Repression),SOX9 || CDKN1A,Repression,20651055,6662,1026
SOX9,CEACAM1,Trrust2,TRRUST2 (Regulation: Unknown),SOX9 || CEACAM1,Unknown,22209504,6662,634
SOX9,COL11A2,Trrust2,TRRUST2 (Regulation: Activation),SOX9 || COL11A2,Activation,12783851,6662,1302
SOX9,COL2A1,Trrust2,TRRUST2 (Regulation: Activation),SOX9 || COL2A1,Activation,18636947;20529846,6662,1280
SOX9,COL2A1,Trrust2,TRRUST2 (Regulation: Repression),SOX9 || COL2A1,Repression,12713737,6662,1280
SOX9,COL2A1,Trrust2,TRRUST2 (Regulation: Unknown),SOX9 || COL2A1,Unknown,15623506;18759300;20039424,6662,1280
SOX9,DCC,Trrust2,TRRUST2 (Regulation: Activation),SOX9 || DCC,Activation,19745029,6662,1630
SOX9,DCT,Trrust2,TRRUST2 (Regulation: Unknown),SOX9 || DCT,Unknown,17702866,6662,1638
SOX9,HES1,Trrust2,TRRUST2 (Regulation: Activation),SOX9 || HES1,Activation,19322650,6662,3280
SOX9,KLF4,Trrust2,TRRUST2 (Regulation: Unknown),SOX9 || KLF4,Unknown,18977346,6662,9314
SOX9,MIA,Trrust2,TRRUST2 (Regulation: Activation),SOX9 || MIA,Activation,12783851,6662,8190
SOX9,MITF,Trrust2,TRRUST2 (Regulation: Unknown),SOX9 || MITF,Unknown,17702866,6662,4286
SOX9,NES,Trrust2,TRRUST2 (Regulation: Unknown),SOX9 || NES,Unknown,19845757,6662,10763
SOX9,NR5A1,Trrust2,TRRUST2 (Regulation: Activation),SOX9 || NR5A1,Activation,11875113,6662,2516
SOX9,NR5A1,Trrust2,TRRUST2 (Regulation: Unknown),SOX9 || NR5A1,Unknown,24591553,6662,2516
SOX9,POU3F2,Trrust2,TRRUST2 (Regulation: Repression),SOX9 || POU3F2,Repression,15896776,6662,5454
SOX9,PRAME,Trrust2,TRRUST2 (Regulation: Repression),SOX9 || PRAME,Repression,19273910,6662,23532
SOX9,RXFP2,Trrust2,TRRUST2 (Regulation: Activation),SOX9 || RXFP2,Activation,19416188,6662,122042
SOX9,SF1,Trrust2,TRRUST2 (Regulation: Unknown),SOX9 || SF1,Unknown,12837698,6662,7536
SOX9,SHH,Trrust2,TRRUST2 (Regulation: Unknown),SOX9 || SHH,Unknown,20569257,6662,6469
SOX9,SOX10,Trrust2,TRRUST2 (Regulation: Repression),SOX9 || SOX10,Repression,15896776,6662,6663
SOX9,TYR,Trrust2,TRRUST2 (Regulation: Unknown),SOX9 || TYR,Unknown,17702866,6662,7299
SP1,ABCA1,Trrust2,TRRUST2 (Regulation: Activation),SP1 || ABCA1,Activation,11264984;17887732,6667,19
SP1,ABCA1,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || ABCA1,Unknown,10884428,6667,19
SP1,ABCB1,Trrust2,TRRUST2 (Regulation: Activation),SP1 || ABCB1,Activation,10644769;7565762,6667,5243
SP1,ABCB1,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || ABCB1,Unknown,10860921;8103518,6667,5243
SP1,ABCB8,Trrust2,TRRUST2 (Regulation: Activation),SP1 || ABCB8,Activation,21046154,6667,11194
SP1,ABCC1,Trrust2,TRRUST2 (Regulation: Repression),SP1 || ABCC1,Repression,23765166,6667,4363
SP1,ABCC3,Trrust2,TRRUST2 (Regulation: Activation),SP1 || ABCC3,Activation,17272513,6667,8714
SP1,ABCC3,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || ABCC3,Unknown,10772892,6667,8714
SP1,ABCG2,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || ABCG2,Unknown,21465479,6667,9429
SP1,ACAN,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || ACAN,Unknown,12081893,6667,176
SP1,ACO1,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || ACO1,Unknown,16886906,6667,48
SP1,ACVRL1,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || ACVRL1,Unknown,20587022,6667,94
SP1,ADA,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || ADA,Unknown,8127716,6667,100
SP1,ADAM10,Trrust2,TRRUST2 (Regulation: Activation),SP1 || ADAM10,Activation,21854868,6667,102
SP1,ADAM17,Trrust2,TRRUST2 (Regulation: Activation),SP1 || ADAM17,Activation,22705645,6667,6868
SP1,ADAM17,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || ADAM17,Unknown,19772640,6667,6868
SP1,ADAM23,Trrust2,TRRUST2 (Regulation: Activation),SP1 || ADAM23,Activation,20851106,6667,8745
SP1,ADH6,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || ADH6,Unknown,12004059,6667,130
SP1,ADIPOQ,Trrust2,TRRUST2 (Regulation: Activation),SP1 || ADIPOQ,Activation,12378384,6667,9370
SP1,ADRA1A,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || ADRA1A,Unknown,10520459,6667,148
SP1,ADRA2B,Trrust2,TRRUST2 (Regulation: Activation),SP1 || ADRA2B,Activation,15037199,6667,151
SP1,ADRB3,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || ADRB3,Unknown,11316759,6667,155
SP1,GRK2,Trrust2,TRRUST2 (Regulation: Activation),SP1 || GRK2,Activation,12423667,6667,156
SP1,AGT,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || AGT,Unknown,12032593,6667,183
SP1,AGTR1,Trrust2,TRRUST2 (Regulation: Activation),SP1 || AGTR1,Activation,22282354,6667,185
SP1,AGTR1,Trrust2,TRRUST2 (Regulation: Repression),SP1 || AGTR1,Repression,22282354,6667,185
SP1,AGTR1,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || AGTR1,Unknown,11072083;15507319,6667,185
SP1,AHR,Trrust2,TRRUST2 (Regulation: Repression),SP1 || AHR,Repression,16410262,6667,196
SP1,ALOX12,Trrust2,TRRUST2 (Regulation: Activation),SP1 || ALOX12,Activation,9164849,6667,239
SP1,ALOX12,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || ALOX12,Unknown,14518567;16118214,6667,239
SP1,ALOX15B,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || ALOX15B,Unknown,15247906,6667,247
SP1,ALOX5,Trrust2,TRRUST2 (Regulation: Activation),SP1 || ALOX5,Activation,19781662;9062372,6667,240
SP1,ALOX5,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || ALOX5,Unknown,10436859;2251250,6667,240
SP1,AMACR,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || AMACR,Unknown,19148275,6667,23600
SP1,APAF1,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || APAF1,Unknown,15972851,6667,317
SP1,APEX1,Trrust2,TRRUST2 (Regulation: Repression),SP1 || APEX1,Repression,18208837,6667,328
SP1,APEX1,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || APEX1,Unknown,7534297,6667,328
SP1,APLNR,Trrust2,TRRUST2 (Regulation: Activation),SP1 || APLNR,Activation,17309882,6667,187
SP1,APOA1,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || APOA1,Unknown,10829013,6667,335
SP1,APOC3,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || APOC3,Unknown,7640286,6667,345
SP1,APOE,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || APOE,Unknown,11229886,6667,348
SP1,APP,Trrust2,TRRUST2 (Regulation: Activation),SP1 || APP,Activation,15673661,6667,351
SP1,APP,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || APP,Unknown,8015372,6667,351
SP1,AR,Trrust2,TRRUST2 (Regulation: Activation),SP1 || AR,Activation,15661808;18430409,6667,367
SP1,AR,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || AR,Unknown,10773882,6667,367
SP1,AREG,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || AREG,Unknown,14742435,6667,374
SP1,ARF6,Trrust2,TRRUST2 (Regulation: Activation),SP1 || ARF6,Activation,19642173,6667,382
SP1,ASPN,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || ASPN,Unknown,21528154,6667,54829
SP1,ATF2,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || ATF2,Unknown,2145272,6667,1386
SP1,ATM,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || ATM,Unknown,11466608,6667,472
SP1,ATP2A2,Trrust2,TRRUST2 (Regulation: Activation),SP1 || ATP2A2,Activation,17597815,6667,488
SP1,ATP2A2,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || ATP2A2,Unknown,14613864,6667,488
SP1,ATP2A3,Trrust2,TRRUST2 (Regulation: Activation),SP1 || ATP2A3,Activation,22851172,6667,489
SP1,ATP2C1,Trrust2,TRRUST2 (Regulation: Activation),SP1 || ATP2C1,Activation,15955096,6667,27032
SP1,B4GALT1,Trrust2,TRRUST2 (Regulation: Activation),SP1 || B4GALT1,Activation,17557191,6667,2683
SP1,B4GALT5,Trrust2,TRRUST2 (Regulation: Activation),SP1 || B4GALT5,Activation,15263012;16873896,6667,9334
SP1,BACE1,Trrust2,TRRUST2 (Regulation: Activation),SP1 || BACE1,Activation,21712774;22275252,6667,23621
SP1,BACE1,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || BACE1,Unknown,15681800;15857888,6667,23621
SP1,BACE2,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || BACE2,Unknown,15857888,6667,25825
SP1,BAG2,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || BAG2,Unknown,22146591,6667,9532
SP1,BAX,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || BAX,Unknown,11278953,6667,581
SP1,BCL2,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || BCL2,Unknown,10542244,6667,596
SP1,BDKRB1,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || BDKRB1,Unknown,10842322,6667,623
SP1,BIRC5,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || BIRC5,Unknown,17124180;22334592,6667,332
SP1,BLMH,Trrust2,TRRUST2 (Regulation: Activation),SP1 || BLMH,Activation,21190945,6667,642
SP1,BRCA1,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || BRCA1,Unknown,19466541,6667,672
SP1,BRD7,Trrust2,TRRUST2 (Regulation: Activation),SP1 || BRD7,Activation,19111069,6667,29117
SP1,BRD7,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || BRD7,Unknown,16792505,6667,29117
SP1,BSG,Trrust2,TRRUST2 (Regulation: Activation),SP1 || BSG,Activation,11814679;20384626;20629990,6667,682
SP1,BTK,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || BTK,Unknown,10362515,6667,695
SP1,BTS1,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || BTS1,Unknown,9030974,6667,698
SP1,C1QBP,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || C1QBP,Unknown,11278463,6667,708
SP1,C4A,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || C4A,Unknown,9574539,6667,720
SP1,C4B,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || C4B,Unknown,9574539,6667,721
SP1,CA9,Trrust2,TRRUST2 (Regulation: Activation),SP1 || CA9,Activation,16270297,6667,768
SP1,CA9,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || CA9,Unknown,12615703,6667,768
SP1,CASP3,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || CASP3,Unknown,11773055,6667,836
SP1,CAT,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || CAT,Unknown,11479230,6667,847
SP1,CAV1,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || CAV1,Unknown,10684646,6667,857
SP1,CBFB,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || CBFB,Unknown,9064279,6667,865
SP1,CBS,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || CBS,Unknown,11415440;14670973;20392694,6667,875
SP1,CCK,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || CCK,Unknown,8561897,6667,885
SP1,CCL2,Trrust2,TRRUST2 (Regulation: Activation),SP1 || CCL2,Activation,10644332,6667,6347
SP1,CCL2,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || CCL2,Unknown,12488502,6667,6347
SP1,CCL5,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || CCL5,Unknown,11259372,6667,6352
SP1,CCNA2,Trrust2,TRRUST2 (Regulation: Repression),SP1 || CCNA2,Repression,18368381,6667,890
SP1,CCND1,Trrust2,TRRUST2 (Regulation: Activation),SP1 || CCND1,Activation,19755513,6667,595
SP1,CCND1,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || CCND1,Unknown,10908361;11024050;22334592;22415074,6667,595
SP1,CCND2,Trrust2,TRRUST2 (Regulation: Activation),SP1 || CCND2,Activation,9339900,6667,894
SP1,CCND2,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || CCND2,Unknown,11160217,6667,894
SP1,PROM1,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || PROM1,Unknown,22945648,6667,8842
SP1,CD14,Trrust2,TRRUST2 (Regulation: Activation),SP1 || CD14,Activation,17203216,6667,929
SP1,CD14,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || CD14,Unknown,11698458,6667,929
SP1,CD151,Trrust2,TRRUST2 (Regulation: Activation),SP1 || CD151,Activation,20149781,6667,977
SP1,CD163,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || CD163,Unknown,10725797,6667,9332
SP1,CD1D,Trrust2,TRRUST2 (Regulation: Activation),SP1 || CD1D,Activation,22419072,6667,912
SP1,CD28,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || CD28,Unknown,10510368,6667,940
SP1,CD2AP,Trrust2,TRRUST2 (Regulation: Activation),SP1 || CD2AP,Activation,21604172,6667,23607
SP1,CD44,Trrust2,TRRUST2 (Regulation: Activation),SP1 || CD44,Activation,12972613,6667,960
SP1,CD83,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || CD83,Unknown,12182451,6667,9308
SP1,ADGRE5,Trrust2,TRRUST2 (Regulation: Activation),SP1 || ADGRE5,Activation,18329191,6667,976
SP1,CD99,Trrust2,TRRUST2 (Regulation: Activation),SP1 || CD99,Activation,17473187,6667,4267
SP1,CDC42BPG,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || CDC42BPG,Unknown,15194684,6667,55561
SP1,CDH2,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || CDH2,Unknown,15541732,6667,1000
SP1,CDH3,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || CDH3,Unknown,19882246,6667,1001
SP1,CDK4,Trrust2,TRRUST2 (Regulation: Activation),SP1 || CDK4,Activation,19017637,6667,1019
SP1,CDK6,Trrust2,TRRUST2 (Regulation: Repression),SP1 || CDK6,Repression,11297539,6667,1021
SP1,CDKN1A,Trrust2,TRRUST2 (Regulation: Activation),SP1 || CDKN1A,Activation,10878024;12434298;12665570;14527674;15033443;15041706;15961274;17026958,6667,1026
SP1,CDKN1A,Trrust2,TRRUST2 (Regulation: Repression),SP1 || CDKN1A,Repression,12773551;18210215,6667,1026
SP1,CDKN1A,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || CDKN1A,Unknown,10506225;10649433;14529564;17885207;18270969;21325288;21858218,6667,1026
SP1,CDKN1B,Trrust2,TRRUST2 (Regulation: Activation),SP1 || CDKN1B,Activation,12907235;15064717;16518840,6667,1027
SP1,CDKN1B,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || CDKN1B,Unknown,10542271;15951157;22415074,6667,1027
SP1,CDKN2A,Trrust2,TRRUST2 (Regulation: Activation),SP1 || CDKN2A,Activation,21830402,6667,1029
SP1,CDKN2A,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || CDKN2A,Unknown,10649433;17370299,6667,1029
SP1,CDKN2B,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || CDKN2B,Unknown,10649433;7592908,6667,1030
SP1,CENPH,Trrust2,TRRUST2 (Regulation: Activation),SP1 || CENPH,Activation,22682030,6667,64946
SP1,CENPW,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || CENPW,Unknown,20180024,6667,387103
SP1,CERS2,Trrust2,TRRUST2 (Regulation: Activation),SP1 || CERS2,Activation,22169644,6667,29956
SP1,CES1,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || CES1,Unknown,11409902,6667,1066
SP1,CETP,Trrust2,TRRUST2 (Regulation: Repression),SP1 || CETP,Repression,10669650,6667,1071
SP1,CETP,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || CETP,Unknown,12730302,6667,1071
SP1,CFTR,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || CFTR,Unknown,16877677,6667,1080
SP1,CHGA,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || CHGA,Unknown,1819225,6667,1113
SP1,CHI3L1,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || CHI3L1,Unknown,12933821,6667,1116
SP1,CHRNB4,Trrust2,TRRUST2 (Regulation: Unknown),SP1 || CHRNB4,Unknown,10771000,6667,1143
